product_category_name_english,Year,Quarter,Month,Day,Sum of price
furniture_decor,2017,Qtr 3,September,17,696.28
furniture_decor,2017,Qtr 3,September,18,1015.27
furniture_decor,2017,Qtr 3,September,19,1352.14
furniture_decor,2017,Qtr 3,September,20,1666.0900000000006
furniture_decor,2017,Qtr 3,September,21,1337.9500000000003
furniture_decor,2017,Qtr 3,September,22,474.48999999999995
furniture_decor,2017,Qtr 3,September,23,339.59
furniture_decor,2017,Qtr 3,September,24,1037.26
furniture_decor,2017,Qtr 3,September,25,734.3599999999999
furniture_decor,2017,Qtr 3,September,26,1136.71
furniture_decor,2017,Qtr 3,September,27,826.6099999999999
furniture_decor,2017,Qtr 3,September,28,466.42999999999995
furniture_decor,2017,Qtr 3,September,29,326.3
furniture_decor,2017,Qtr 3,September,30,561.24
furniture_decor,2017,Qtr 4,October,1,604.1999999999999
furniture_decor,2017,Qtr 4,October,2,504.89
furniture_decor,2017,Qtr 4,October,3,932.18
furniture_decor,2017,Qtr 4,October,4,849.4999999999999
furniture_decor,2017,Qtr 4,October,5,942.4
furniture_decor,2017,Qtr 4,October,6,621.4
furniture_decor,2017,Qtr 4,October,7,1255.1100000000001
furniture_decor,2017,Qtr 4,October,8,715.27
furniture_decor,2017,Qtr 4,October,9,852.0899999999998
furniture_decor,2017,Qtr 4,October,10,829.05
furniture_decor,2017,Qtr 4,October,11,838.8499999999999
furniture_decor,2017,Qtr 4,October,12,823.7399999999999
furniture_decor,2017,Qtr 4,October,13,1527.23
furniture_decor,2017,Qtr 4,October,14,1177.1400000000003
furniture_decor,2017,Qtr 4,October,15,814.79
furniture_decor,2017,Qtr 4,October,16,845.5299999999999
furniture_decor,2017,Qtr 4,October,17,1554.1900000000005
furniture_decor,2017,Qtr 4,October,18,1097.69
furniture_decor,2017,Qtr 4,October,19,1000.1
furniture_decor,2017,Qtr 4,October,20,984.99
furniture_decor,2017,Qtr 4,October,21,1759.7800000000002
furniture_decor,2017,Qtr 4,October,22,1180.2800000000002
furniture_decor,2017,Qtr 4,October,23,1093.41
furniture_decor,2017,Qtr 4,October,24,557.06
furniture_decor,2017,Qtr 4,October,25,419.5
furniture_decor,2017,Qtr 4,October,26,1001.4799999999998
furniture_decor,2017,Qtr 4,October,27,970.7999999999998
furniture_decor,2017,Qtr 4,October,28,740.9999999999999
furniture_decor,2017,Qtr 4,October,29,1347.0800000000004
furniture_decor,2017,Qtr 4,October,30,1255.89
furniture_decor,2017,Qtr 4,October,31,1130.8899999999999
furniture_decor,2017,Qtr 4,November,1,287.8
furniture_decor,2017,Qtr 4,November,2,742.4799999999999
furniture_decor,2017,Qtr 4,November,3,1389.6999999999998
furniture_decor,2017,Qtr 4,November,4,649.3499999999999
furniture_decor,2017,Qtr 4,November,5,340.67999999999995
furniture_decor,2017,Qtr 4,November,6,1296.2700000000002
furniture_decor,2017,Qtr 4,November,7,779.04
furniture_decor,2017,Qtr 4,November,8,1420.8200000000004
furniture_decor,2017,Qtr 4,November,9,955.2799999999999
furniture_decor,2017,Qtr 4,November,10,2023.6700000000003
furniture_decor,2017,Qtr 4,November,11,710.38
furniture_decor,2017,Qtr 4,November,12,1341.18
furniture_decor,2017,Qtr 4,November,13,1079.95
furniture_decor,2017,Qtr 4,November,14,2617.329999999998
furniture_decor,2017,Qtr 4,November,15,1517.6100000000001
furniture_decor,2017,Qtr 4,November,16,1307.28
furniture_decor,2017,Qtr 4,November,17,2061.67
furniture_decor,2017,Qtr 4,November,18,1091.3
furniture_decor,2017,Qtr 4,November,19,1393.6800000000003
furniture_decor,2017,Qtr 4,November,20,2292.4900000000007
furniture_decor,2017,Qtr 4,November,21,2389.87
furniture_decor,2017,Qtr 4,November,22,867.3599999999999
furniture_decor,2017,Qtr 4,November,23,2593.069999999999
furniture_decor,2017,Qtr 4,November,24,11729.20999999998
furniture_decor,2017,Qtr 4,November,25,4788.539999999996
furniture_decor,2017,Qtr 4,November,26,2720.1999999999994
furniture_decor,2017,Qtr 4,November,27,4222.129999999999
furniture_decor,2017,Qtr 4,November,28,3290.2299999999996
furniture_decor,2017,Qtr 4,November,29,3653.4700000000003
furniture_decor,2017,Qtr 4,November,30,1671.9300000000005
furniture_decor,2017,Qtr 4,December,1,2233.2500000000005
furniture_decor,2017,Qtr 4,December,2,1380.16
furniture_decor,2017,Qtr 4,December,3,587.38
furniture_decor,2017,Qtr 4,December,4,2353.4300000000007
furniture_decor,2017,Qtr 4,December,5,1583.9600000000003
furniture_decor,2017,Qtr 4,December,6,1193.79
furniture_decor,2017,Qtr 4,December,7,1584.38
furniture_decor,2017,Qtr 4,December,8,1178.29
furniture_decor,2017,Qtr 4,December,9,729.58
furniture_decor,2017,Qtr 4,December,10,286.70000000000005
furniture_decor,2017,Qtr 4,December,11,763.1999999999999
furniture_decor,2017,Qtr 4,December,12,2175.330000000001
furniture_decor,2017,Qtr 4,December,13,950.9899999999999
furniture_decor,2017,Qtr 4,December,14,403.2900000000001
furniture_decor,2017,Qtr 4,December,15,1059.78
furniture_decor,2017,Qtr 4,December,16,645.4699999999999
furniture_decor,2017,Qtr 4,December,17,1458.34
furniture_decor,2017,Qtr 4,December,18,2317.7000000000003
furniture_decor,2017,Qtr 4,December,19,1539.0100000000004
furniture_decor,2017,Qtr 4,December,20,602.48
furniture_decor,2017,Qtr 4,December,21,1242.3500000000001
furniture_decor,2017,Qtr 4,December,22,359.13
furniture_decor,2017,Qtr 4,December,23,390.29999999999995
furniture_decor,2017,Qtr 4,December,24,505.28
furniture_decor,2017,Qtr 4,December,25,960.3999999999999
furniture_decor,2017,Qtr 4,December,26,1234.4000000000003
furniture_decor,2017,Qtr 4,December,27,613.8
furniture_decor,2017,Qtr 4,December,28,178.49
furniture_decor,2017,Qtr 4,December,29,463.4
furniture_decor,2017,Qtr 4,December,30,610.4899999999999
furniture_decor,2017,Qtr 4,December,31,427.20000000000005
furniture_decor,2018,Qtr 1,January,1,232.8
furniture_decor,2018,Qtr 1,January,2,1011.89
furniture_decor,2018,Qtr 1,January,3,1625.000000000001
furniture_decor,2018,Qtr 1,January,4,2859.8500000000017
furniture_decor,2018,Qtr 1,January,5,2098.090000000001
furniture_decor,2018,Qtr 1,January,6,2603.670000000001
furniture_decor,2018,Qtr 1,January,7,2794.1200000000003
furniture_decor,2018,Qtr 1,January,8,1986.3600000000013
furniture_decor,2018,Qtr 1,January,9,1352.3000000000004
furniture_decor,2018,Qtr 1,January,10,2988.170000000001
furniture_decor,2018,Qtr 1,January,11,1334.6900000000003
furniture_decor,2018,Qtr 1,January,12,2254.9500000000016
furniture_decor,2018,Qtr 1,January,13,1370.5400000000002
furniture_decor,2018,Qtr 1,January,14,1397.6800000000003
furniture_decor,2018,Qtr 1,January,15,3508.210000000001
furniture_decor,2018,Qtr 1,January,16,2835.6000000000013
furniture_decor,2018,Qtr 1,January,17,2004.9200000000008
furniture_decor,2018,Qtr 1,January,18,2266.710000000001
furniture_decor,2018,Qtr 1,January,19,1946.6400000000008
furniture_decor,2018,Qtr 1,January,20,1520.7900000000002
furniture_decor,2018,Qtr 1,January,21,1722.7000000000007
furniture_decor,2018,Qtr 1,January,22,1416.7500000000005
furniture_decor,2018,Qtr 1,January,23,2796.0300000000007
furniture_decor,2018,Qtr 1,January,24,1667.0800000000004
furniture_decor,2018,Qtr 1,January,25,1444.0400000000004
furniture_decor,2018,Qtr 1,January,26,1625.7400000000005
furniture_decor,2018,Qtr 1,January,27,507.16
furniture_decor,2018,Qtr 1,January,28,1300.85
furniture_decor,2018,Qtr 1,January,29,1365.5900000000004
furniture_decor,2018,Qtr 1,January,30,244.67000000000002
furniture_decor,2018,Qtr 1,January,31,1354.5900000000001
furniture_decor,2018,Qtr 1,February,1,688.3999999999999
furniture_decor,2018,Qtr 1,February,2,1432.4200000000003
furniture_decor,2018,Qtr 1,February,3,562.6
furniture_decor,2018,Qtr 1,February,4,1685.0500000000006
furniture_decor,2018,Qtr 1,February,5,2306.1800000000007
furniture_decor,2018,Qtr 1,February,6,1368.5700000000002
furniture_decor,2018,Qtr 1,February,7,306.79
furniture_decor,2018,Qtr 1,February,8,1049.48
furniture_decor,2018,Qtr 1,February,9,396.5
furniture_decor,2018,Qtr 1,February,10,640.03
furniture_decor,2018,Qtr 1,February,11,562.0899999999999
furniture_decor,2018,Qtr 1,February,12,726.29
furniture_decor,2018,Qtr 1,February,13,1131.78
furniture_decor,2018,Qtr 1,February,14,2620.730000000001
furniture_decor,2018,Qtr 1,February,15,2044.9200000000003
furniture_decor,2018,Qtr 1,February,16,2107.3600000000006
furniture_decor,2018,Qtr 1,February,17,1211.44
furniture_decor,2018,Qtr 1,February,18,742.62
furniture_decor,2018,Qtr 1,February,19,1874.4900000000007
furniture_decor,2018,Qtr 1,February,20,2629.7700000000004
furniture_decor,2018,Qtr 1,February,21,1766.4000000000005
furniture_decor,2018,Qtr 1,February,22,2261.12
furniture_decor,2018,Qtr 1,February,23,1654.1900000000005
furniture_decor,2018,Qtr 1,February,24,900.6099999999999
furniture_decor,2018,Qtr 1,February,25,1155.9899999999998
furniture_decor,2018,Qtr 1,February,26,1440.7799999999997
furniture_decor,2018,Qtr 1,February,27,1669.8900000000008
furniture_decor,2018,Qtr 1,February,28,1710.0300000000009
furniture_decor,2018,Qtr 1,March,1,4066.630000000001
furniture_decor,2018,Qtr 1,March,2,1599.2000000000007
furniture_decor,2018,Qtr 1,March,3,1061.3
furniture_decor,2018,Qtr 1,March,4,1630.1300000000006
furniture_decor,2018,Qtr 1,March,5,1961.2900000000013
furniture_decor,2018,Qtr 1,March,6,2441.9100000000008
furniture_decor,2018,Qtr 1,March,7,1668.2800000000004
furniture_decor,2018,Qtr 1,March,8,3979.020000000001
furniture_decor,2018,Qtr 1,March,9,1869.9600000000005
furniture_decor,2018,Qtr 1,March,10,1051.6999999999998
furniture_decor,2018,Qtr 1,March,11,1687.6700000000003
furniture_decor,2018,Qtr 1,March,12,1066.19
furniture_decor,2018,Qtr 1,March,13,2300.68
furniture_decor,2018,Qtr 1,March,14,827.39
furniture_decor,2018,Qtr 1,March,15,2133.3000000000006
furniture_decor,2018,Qtr 1,March,16,1470.94
furniture_decor,2018,Qtr 1,March,17,783.9999999999999
furniture_decor,2018,Qtr 1,March,18,1247.9900000000002
furniture_decor,2018,Qtr 1,March,19,2449.2300000000005
furniture_decor,2018,Qtr 1,March,20,2109.0200000000004
furniture_decor,2018,Qtr 1,March,21,1704.3100000000004
furniture_decor,2018,Qtr 1,March,22,1241.17
furniture_decor,2018,Qtr 1,March,23,1172.45
furniture_decor,2018,Qtr 1,March,24,930.3799999999999
furniture_decor,2018,Qtr 1,March,25,1438.3700000000003
furniture_decor,2018,Qtr 1,March,26,1904.7800000000007
furniture_decor,2018,Qtr 1,March,27,1542.6200000000003
furniture_decor,2018,Qtr 1,March,28,1454.7700000000002
furniture_decor,2018,Qtr 1,March,29,1454.29
furniture_decor,2018,Qtr 1,March,30,1571.5800000000006
furniture_decor,2018,Qtr 1,March,31,423.49
furniture_decor,2018,Qtr 2,April,1,1199.2799999999997
furniture_decor,2018,Qtr 2,April,2,2890.3100000000004
furniture_decor,2018,Qtr 2,April,3,1614.79
furniture_decor,2018,Qtr 2,April,4,1716.4400000000003
furniture_decor,2018,Qtr 2,April,5,2578.1900000000005
furniture_decor,2018,Qtr 2,April,6,1528.2800000000002
furniture_decor,2018,Qtr 2,April,7,588.3899999999999
furniture_decor,2018,Qtr 2,April,8,2435.300000000001
furniture_decor,2018,Qtr 2,April,9,1657.0800000000004
furniture_decor,2018,Qtr 2,April,10,2007.2200000000005
furniture_decor,2018,Qtr 2,April,11,1794.88
furniture_decor,2018,Qtr 2,April,12,3008.4700000000003
furniture_decor,2018,Qtr 2,April,13,1234.54
furniture_decor,2018,Qtr 2,April,14,785.68
furniture_decor,2018,Qtr 2,April,15,2327.01
furniture_decor,2018,Qtr 2,April,16,2627.010000000001
furniture_decor,2018,Qtr 2,April,17,2023.900000000001
furniture_decor,2018,Qtr 2,April,18,1935.7800000000004
furniture_decor,2018,Qtr 2,April,19,2234.9600000000005
furniture_decor,2018,Qtr 2,April,20,1997.8100000000004
furniture_decor,2018,Qtr 2,April,21,1152.3899999999999
furniture_decor,2018,Qtr 2,April,22,2280.0500000000006
furniture_decor,2018,Qtr 2,April,23,3464.7300000000005
furniture_decor,2018,Qtr 2,April,24,1892.9400000000003
furniture_decor,2018,Qtr 2,April,25,1059.47
furniture_decor,2018,Qtr 2,April,26,2067.6900000000005
furniture_decor,2018,Qtr 2,April,27,2641.0300000000007
furniture_decor,2018,Qtr 2,April,28,545.48
furniture_decor,2018,Qtr 2,April,29,1765.6200000000008
furniture_decor,2018,Qtr 2,April,30,1738.2900000000004
furniture_decor,2018,Qtr 2,May,1,1119.84
furniture_decor,2018,Qtr 2,May,2,1931.0500000000006
furniture_decor,2018,Qtr 2,May,3,1891.5900000000008
furniture_decor,2018,Qtr 2,May,4,2048.5900000000006
furniture_decor,2018,Qtr 2,May,5,1918.2900000000004
furniture_decor,2018,Qtr 2,May,6,1947.2900000000006
furniture_decor,2018,Qtr 2,May,7,2941.1900000000005
furniture_decor,2018,Qtr 2,May,8,2574.540000000001
furniture_decor,2018,Qtr 2,May,9,3179.0300000000007
furniture_decor,2018,Qtr 2,May,10,2225.270000000001
furniture_decor,2018,Qtr 2,May,11,2014.8900000000006
furniture_decor,2018,Qtr 2,May,12,1416.6900000000003
furniture_decor,2018,Qtr 2,May,13,1422.3000000000002
furniture_decor,2018,Qtr 2,May,14,2137.6800000000003
furniture_decor,2018,Qtr 2,May,15,3269.55
furniture_decor,2018,Qtr 2,May,16,3386.8900000000012
furniture_decor,2018,Qtr 2,May,17,2195.1000000000013
furniture_decor,2018,Qtr 2,May,18,2122.1500000000005
furniture_decor,2018,Qtr 2,May,19,937.1999999999998
furniture_decor,2018,Qtr 2,May,20,1531.2
furniture_decor,2018,Qtr 2,May,21,1627.5800000000004
furniture_decor,2018,Qtr 2,May,22,2171.63
furniture_decor,2018,Qtr 2,May,23,1148.1
furniture_decor,2018,Qtr 2,May,24,916.8
furniture_decor,2018,Qtr 2,May,25,883.1899999999999
furniture_decor,2018,Qtr 2,May,26,795.4999999999999
furniture_decor,2018,Qtr 2,May,27,827.6
furniture_decor,2018,Qtr 2,May,28,1211.97
furniture_decor,2018,Qtr 2,May,29,1349.84
furniture_decor,2018,Qtr 2,May,30,530.74
furniture_decor,2018,Qtr 2,May,31,587.7
furniture_decor,2018,Qtr 2,June,1,851.28
furniture_decor,2018,Qtr 2,June,2,1080.79
furniture_decor,2018,Qtr 2,June,3,1359.76
furniture_decor,2018,Qtr 2,June,4,1012.8
furniture_decor,2018,Qtr 2,June,5,1657.42
furniture_decor,2018,Qtr 2,June,6,607.6800000000001
furniture_decor,2018,Qtr 2,June,7,1762.3000000000002
furniture_decor,2018,Qtr 2,June,8,1043.69
furniture_decor,2018,Qtr 2,June,9,1108.4
furniture_decor,2018,Qtr 2,June,10,179.70000000000002
furniture_decor,2018,Qtr 2,June,11,3870.61
furniture_decor,2018,Qtr 2,June,12,1693.2700000000002
furniture_decor,2018,Qtr 2,June,13,1178.77
furniture_decor,2018,Qtr 2,June,14,1381.5700000000002
furniture_decor,2018,Qtr 2,June,15,1774.5800000000004
furniture_decor,2018,Qtr 2,June,16,886.5
furniture_decor,2018,Qtr 2,June,17,976.4999999999999
furniture_decor,2018,Qtr 2,June,18,1505.71
furniture_decor,2018,Qtr 2,June,19,1557.2500000000005
furniture_decor,2018,Qtr 2,June,20,1179.85
furniture_decor,2018,Qtr 2,June,21,1333.38
furniture_decor,2018,Qtr 2,June,22,545.39
furniture_decor,2018,Qtr 2,June,23,1416.4700000000003
furniture_decor,2018,Qtr 2,June,24,1004.3899999999999
furniture_decor,2018,Qtr 2,June,25,1453.4700000000003
furniture_decor,2018,Qtr 2,June,26,2804.3500000000004
furniture_decor,2018,Qtr 2,June,27,2002.1200000000008
furniture_decor,2018,Qtr 2,June,28,1364.1799999999998
furniture_decor,2018,Qtr 2,June,29,2859.7400000000002
furniture_decor,2018,Qtr 2,June,30,738.3
furniture_decor,2018,Qtr 3,July,1,1824.43
furniture_decor,2018,Qtr 3,July,2,2729.440000000001
furniture_decor,2018,Qtr 3,July,3,786.54
furniture_decor,2018,Qtr 3,July,4,1240.78
furniture_decor,2018,Qtr 3,July,5,1897.4700000000003
furniture_decor,2018,Qtr 3,July,6,1215.8700000000001
furniture_decor,2018,Qtr 3,July,7,224
furniture_decor,2018,Qtr 3,July,8,552.6999999999999
furniture_decor,2018,Qtr 3,July,9,795.79
furniture_decor,2018,Qtr 3,July,10,521.79
furniture_decor,2018,Qtr 3,July,11,376.1
furniture_decor,2018,Qtr 3,July,12,562.9
furniture_decor,2018,Qtr 3,July,13,1497.8000000000002
furniture_decor,2018,Qtr 3,July,14,593.8
furniture_decor,2018,Qtr 3,July,15,727.5999999999999
furniture_decor,2018,Qtr 3,July,16,1494.09
furniture_decor,2018,Qtr 3,July,17,689.29
furniture_decor,2018,Qtr 3,July,18,2010.0600000000002
furniture_decor,2018,Qtr 3,July,19,2735.0000000000005
furniture_decor,2018,Qtr 3,July,20,2598.9300000000007
furniture_decor,2018,Qtr 3,July,21,1413.39
furniture_decor,2018,Qtr 3,July,22,561.6899999999999
furniture_decor,2018,Qtr 3,July,23,3931.4700000000007
furniture_decor,2018,Qtr 3,July,24,2594.2000000000003
furniture_decor,2018,Qtr 3,July,25,1412.4800000000002
furniture_decor,2018,Qtr 3,July,26,1668.6800000000007
furniture_decor,2018,Qtr 3,July,27,1755.69
furniture_decor,2018,Qtr 3,July,28,1449.8500000000004
furniture_decor,2018,Qtr 3,July,29,1604.2600000000002
furniture_decor,2018,Qtr 3,July,30,1280.2500000000002
furniture_decor,2018,Qtr 3,July,31,2969.15
furniture_decor,2018,Qtr 3,August,1,2578.3700000000003
furniture_decor,2018,Qtr 3,August,2,2582.1
furniture_decor,2018,Qtr 3,August,3,2135.83
furniture_decor,2018,Qtr 3,August,4,1165.3500000000001
furniture_decor,2018,Qtr 3,August,5,1354.5900000000001
furniture_decor,2018,Qtr 3,August,6,2909.2700000000004
furniture_decor,2018,Qtr 3,August,7,1069.28
furniture_decor,2018,Qtr 3,August,8,2683.09
furniture_decor,2018,Qtr 3,August,9,2273.34
furniture_decor,2018,Qtr 3,August,10,1623.5900000000001
furniture_decor,2018,Qtr 3,August,11,1031.15
furniture_decor,2018,Qtr 3,August,12,2047.1100000000006
furniture_decor,2018,Qtr 3,August,13,3062.7799999999997
furniture_decor,2018,Qtr 3,August,14,2892.6700000000005
furniture_decor,2018,Qtr 3,August,15,1625.69
furniture_decor,2018,Qtr 3,August,16,1340.6700000000003
furniture_decor,2018,Qtr 3,August,17,1198.5900000000001
furniture_decor,2018,Qtr 3,August,18,1263.2800000000002
furniture_decor,2018,Qtr 3,August,19,1618.4000000000003
furniture_decor,2018,Qtr 3,August,20,1739.1000000000006
furniture_decor,2018,Qtr 3,August,21,1077.99
furniture_decor,2018,Qtr 3,August,22,624.23
furniture_decor,2018,Qtr 3,August,23,414.5
furniture_decor,2018,Qtr 3,August,24,361.89
furniture_decor,2018,Qtr 3,August,25,264.49
furniture_decor,2018,Qtr 3,August,26,253.9
furniture_decor,2018,Qtr 3,August,28,188.9
furniture_living_room,2017,Qtr 1,January,27,407.97
furniture_living_room,2017,Qtr 1,January,29,209.99
furniture_living_room,2017,Qtr 1,January,30,311.96999999999997
furniture_living_room,2017,Qtr 1,January,31,311.96999999999997
furniture_living_room,2017,Qtr 1,February,2,415.96
furniture_living_room,2017,Qtr 1,February,4,796
furniture_living_room,2017,Qtr 1,February,7,311.96999999999997
furniture_living_room,2017,Qtr 1,February,8,398
furniture_living_room,2017,Qtr 1,February,20,207.98
furniture_living_room,2017,Qtr 1,February,22,139
furniture_living_room,2017,Qtr 1,February,23,913.9200000000001
furniture_living_room,2017,Qtr 1,February,24,139.9
furniture_living_room,2017,Qtr 1,February,27,329.9
furniture_living_room,2017,Qtr 1,February,28,139
furniture_living_room,2017,Qtr 1,March,7,172.89
furniture_living_room,2017,Qtr 1,March,9,129.9
furniture_living_room,2017,Qtr 1,March,10,103.97
furniture_living_room,2017,Qtr 1,March,13,179.99
furniture_living_room,2017,Qtr 1,March,16,608.99
furniture_living_room,2017,Qtr 1,March,18,75
furniture_living_room,2017,Qtr 1,March,19,103.97
furniture_living_room,2017,Qtr 1,March,20,519.85
furniture_living_room,2017,Qtr 1,March,22,179.99
furniture_living_room,2017,Qtr 1,March,24,469.79999999999995
furniture_living_room,2017,Qtr 1,March,26,233.87
furniture_living_room,2017,Qtr 1,March,29,415.88
furniture_living_room,2017,Qtr 1,March,31,129.9
furniture_living_room,2017,Qtr 2,April,1,103.97
furniture_living_room,2017,Qtr 2,April,2,129.9
furniture_living_room,2017,Qtr 2,April,7,179.99
furniture_living_room,2017,Qtr 2,April,8,29.9
furniture_living_room,2017,Qtr 2,April,12,1026.61
furniture_living_room,2017,Qtr 2,April,13,499
furniture_living_room,2017,Qtr 2,April,17,103.97
furniture_living_room,2017,Qtr 2,May,1,99.96
furniture_living_room,2017,Qtr 2,May,2,389.69999999999993
furniture_living_room,2017,Qtr 2,May,3,276.94
furniture_living_room,2017,Qtr 2,May,4,103.97
furniture_living_room,2017,Qtr 2,May,5,347.84000000000003
furniture_living_room,2017,Qtr 2,May,7,39.9
furniture_living_room,2017,Qtr 2,May,8,433.87
furniture_living_room,2017,Qtr 2,May,10,269.99
furniture_living_room,2017,Qtr 2,May,11,201.95999999999998
furniture_living_room,2017,Qtr 2,May,17,758.97
furniture_living_room,2017,Qtr 2,May,18,207.94
furniture_living_room,2017,Qtr 2,May,19,129.9
furniture_living_room,2017,Qtr 2,May,23,179.99
furniture_living_room,2017,Qtr 2,May,24,34.9
furniture_living_room,2017,Qtr 2,May,25,415.88
furniture_living_room,2017,Qtr 2,May,27,179.99
furniture_living_room,2017,Qtr 2,May,28,139.9
furniture_living_room,2017,Qtr 2,May,29,179.99
furniture_living_room,2017,Qtr 2,May,31,537.84
furniture_living_room,2017,Qtr 2,June,2,79.99
furniture_living_room,2017,Qtr 2,June,6,295.8
furniture_living_room,2017,Qtr 2,June,8,207.94
furniture_living_room,2017,Qtr 2,June,9,311.90999999999997
furniture_living_room,2017,Qtr 2,June,10,305.92999999999995
furniture_living_room,2017,Qtr 2,June,12,62.9
furniture_living_room,2017,Qtr 2,June,15,114.97
furniture_living_room,2017,Qtr 2,June,20,179.99
furniture_living_room,2017,Qtr 2,June,22,103.97
furniture_living_room,2017,Qtr 2,June,25,49.9
furniture_living_room,2017,Qtr 3,July,2,139.9
furniture_living_room,2017,Qtr 3,July,3,455.79999999999995
furniture_living_room,2017,Qtr 3,July,4,230
furniture_living_room,2017,Qtr 3,July,9,49.9
furniture_living_room,2017,Qtr 3,July,10,329.9
furniture_living_room,2017,Qtr 3,July,11,683.97
furniture_living_room,2017,Qtr 3,July,12,114.97
furniture_living_room,2017,Qtr 3,July,13,229.77
furniture_living_room,2017,Qtr 3,July,14,229.87
furniture_living_room,2017,Qtr 3,July,15,62.9
furniture_living_room,2017,Qtr 3,July,16,314.95
furniture_living_room,2017,Qtr 3,July,19,164.87
furniture_living_room,2017,Qtr 3,July,20,344.90999999999997
furniture_living_room,2017,Qtr 3,July,21,329.9
furniture_living_room,2017,Qtr 3,July,24,114.97
furniture_living_room,2017,Qtr 3,July,27,219.8
furniture_living_room,2017,Qtr 3,July,28,103.97
furniture_living_room,2017,Qtr 3,July,29,79.9
furniture_living_room,2017,Qtr 3,July,30,114.97
furniture_living_room,2017,Qtr 3,July,31,79.9
furniture_living_room,2017,Qtr 3,August,1,114.97
furniture_living_room,2017,Qtr 3,August,2,89.9
furniture_living_room,2017,Qtr 3,August,3,148.8
furniture_living_room,2017,Qtr 3,August,4,234.70000000000002
furniture_living_room,2017,Qtr 3,August,5,424
furniture_living_room,2017,Qtr 3,August,8,134.97
furniture_living_room,2017,Qtr 3,August,9,36.5
furniture_living_room,2017,Qtr 3,August,11,79.9
furniture_living_room,2017,Qtr 3,August,15,115.97
furniture_living_room,2017,Qtr 3,August,17,116.04
furniture_living_room,2017,Qtr 3,August,20,39.8
furniture_living_room,2017,Qtr 3,August,21,54.9
furniture_living_room,2017,Qtr 3,August,22,79.9
furniture_living_room,2017,Qtr 3,August,23,179.99
furniture_living_room,2017,Qtr 3,August,24,241.94
furniture_living_room,2017,Qtr 3,August,27,125.9
furniture_living_room,2017,Qtr 3,August,28,79.9
furniture_living_room,2017,Qtr 3,August,30,179.99
furniture_living_room,2017,Qtr 3,September,1,179.99
furniture_living_room,2017,Qtr 3,September,8,139.9
furniture_living_room,2017,Qtr 3,September,9,54.9
furniture_living_room,2017,Qtr 3,September,10,123
furniture_living_room,2017,Qtr 3,September,11,42.9
furniture_living_room,2017,Qtr 3,September,15,54.9
furniture_living_room,2017,Qtr 3,September,16,92.99
furniture_living_room,2017,Qtr 3,September,17,54.9
furniture_living_room,2017,Qtr 3,September,22,22.5
furniture_living_room,2017,Qtr 3,September,28,329.9
furniture_living_room,2017,Qtr 3,September,30,179.99
furniture_living_room,2017,Qtr 4,October,4,233.88000000000002
furniture_living_room,2017,Qtr 4,October,5,85.8
furniture_living_room,2017,Qtr 4,October,9,359
furniture_living_room,2017,Qtr 4,October,10,139.9
furniture_living_room,2017,Qtr 4,October,12,159.8
furniture_living_room,2017,Qtr 4,October,17,284.62999999999994
furniture_living_room,2017,Qtr 4,October,21,49.98
furniture_living_room,2017,Qtr 4,October,22,139.9
furniture_living_room,2017,Qtr 4,October,24,79.9
furniture_living_room,2017,Qtr 4,November,1,95
furniture_living_room,2017,Qtr 4,November,2,109.9
furniture_living_room,2017,Qtr 4,November,3,83.9
furniture_living_room,2017,Qtr 4,November,5,46.99
furniture_living_room,2017,Qtr 4,November,6,45.99
furniture_living_room,2017,Qtr 4,November,7,36.99
furniture_living_room,2017,Qtr 4,November,11,698.9
furniture_living_room,2017,Qtr 4,November,13,311.89
furniture_living_room,2017,Qtr 4,November,15,45.99
furniture_living_room,2017,Qtr 4,November,21,899.8
furniture_living_room,2017,Qtr 4,November,23,32.99
furniture_living_room,2017,Qtr 4,November,24,1664.37
furniture_living_room,2017,Qtr 4,November,25,141.88
furniture_living_room,2017,Qtr 4,November,26,329.9
furniture_living_room,2017,Qtr 4,November,27,139.9
furniture_living_room,2017,Qtr 4,November,28,1349.5700000000002
furniture_living_room,2017,Qtr 4,November,30,178.99
furniture_living_room,2017,Qtr 4,December,1,710.5999999999999
furniture_living_room,2017,Qtr 4,December,2,293.77
furniture_living_room,2017,Qtr 4,December,3,179.99
furniture_living_room,2017,Qtr 4,December,7,329.9
furniture_living_room,2017,Qtr 4,December,8,125.9
furniture_living_room,2017,Qtr 4,December,10,237.69000000000003
furniture_living_room,2017,Qtr 4,December,11,54.99
furniture_living_room,2017,Qtr 4,December,13,54.9
furniture_living_room,2017,Qtr 4,December,14,183.8
furniture_living_room,2017,Qtr 4,December,15,34.5
furniture_living_room,2017,Qtr 4,December,18,109.97
furniture_living_room,2018,Qtr 1,January,2,109.97
furniture_living_room,2018,Qtr 1,January,4,54.99
furniture_living_room,2018,Qtr 1,January,8,177.99
furniture_living_room,2018,Qtr 1,January,10,59.99
furniture_living_room,2018,Qtr 1,January,12,114.9
furniture_living_room,2018,Qtr 1,January,13,99.99
furniture_living_room,2018,Qtr 1,January,14,59.99
furniture_living_room,2018,Qtr 1,January,15,109.97
furniture_living_room,2018,Qtr 1,January,16,139.9
furniture_living_room,2018,Qtr 1,January,19,32.99
furniture_living_room,2018,Qtr 1,January,20,199.89000000000001
furniture_living_room,2018,Qtr 1,January,21,279.8
